书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/1032645/,https://img9.doubanio.com/view/subject/s/public/s1244655.jpg,窥视印度, ,8.6,8153人,妹尾河童 / 姜淑玲 / 生活·读书·新知三联书店 / 2004-10 / 18.00,印度，这个古老的国度，充斥着太多的神秘，也与我们华夏民族有着千丝万屡的联系——有着几千年的政治、经济、文化、宗教等方面的交往。与我们一样，印度有屈辱的近代，... ,妹尾河童
https://book.douban.com/subject/35062252/,https://img9.doubanio.com/view/subject/s/public/s33789384.jpg,另一片天空下,走进历史的全球之旅,9.0,43人,[英]诺曼·戴维斯 / 曾小楚 / 中信出版 / 2020-12 / 248.00元,传奇历史学家的环球冒险，在行走中打开世界的过往，探察人类迁徙征程的奇迹和秘密。跨越五大洲三大洋，发现当下与过往的奇妙联结，感知形塑现代世界的力量。用旅行盒子... ,诺曼·戴维斯
https://book.douban.com/subject/35554447/,https://img2.doubanio.com/view/subject/s/public/s33963012.jpg,追梦成长,用梦想成就自己和世界,9.5,706人,叶武滨 / 人民邮电出版社 / 2021-7-1 / 69.80,暂无,叶武滨
https://book.douban.com/subject/19950612/,https://img1.doubanio.com/view/subject/s/public/s22717617.jpg,伊斯坦布尔假期, ,7.1,9986人,(法)马克·李维 / 张怡 / 湖南文艺出版社 / 2012-11-1 / 29.80元,暂无,马克·李维
https://book.douban.com/subject/27053610/,https://img9.doubanio.com/view/subject/s/public/s29459484.jpg,大理外传,一个英国人的大理速写本,8.3,634人,[英]万哲生 / 新星出版社 / 2017-5-20 / 48.00元,暂无,万哲生
https://book.douban.com/subject/24671183/,https://img1.doubanio.com/view/subject/s/public/s26544837.jpg,藏地白皮书·十年爱情见证版,十年爱情见证版,8.2,4124人,傅真、毛铭基 / 中信出版社 / 2013-6 / 32.00,2003年，当21岁的傅真遇到25岁的铭基时，她是即将赴英伦留学的大四女生，而他是沉默内敛的香港男生。他们不约而同地在“非典”时期揣着一本《藏地牛皮书》，背... ,傅真&毛铭基
https://book.douban.com/subject/35034262/,https://img2.doubanio.com/view/subject/s/public/s33779913.jpg,阿拉伯菲利克斯,1761—1767年丹麦远征,9.1,38人,[丹麦]托基尔·汉森（Thorkild Hansen） / 李双 / 中国社会科学出版社 / 2021-1 / 99.00元,暂无,托基尔·汉森
https://book.douban.com/subject/27613258/,https://img1.doubanio.com/view/subject/s/public/s29649169.jpg,土摩托看世界,行走在世界之巅,9.0,278人,袁越 / 生活·读书·新知三联书店 / 2018-1 / 79.00元,行走在世界之巅，去体会极北之地的孤独之美；远涉南极，去探索人类最后的边疆。寻访大变革前夜的古巴，拨开斯里兰卡这朵带刺的鲜花，游走在神秘的南太平洋，揭示津巴布... ,袁越
https://book.douban.com/subject/4849378/,https://img2.doubanio.com/view/subject/s/public/s29433891.jpg,世界,半个世纪的行走与书写,8.6,388人,[英] 简·莫里斯 / 方军、吕静莲 / 浙江大学出版社 / 2010-06 / 58.00,作为游记文学的代表性作家，步入耄耋之年的简·莫里斯回顾自己半个世纪的历程，写下《世界：半个世纪的行走与书写》一书。20世纪50年代至21世纪初，作为媒体记者... ,简·莫里斯
https://book.douban.com/subject/25918820/,https://img9.doubanio.com/view/subject/s/public/s33629336.jpg,吴哥之美, ,7.5,4404人,蒋勋 / 湖南美术出版社 / 2014-7 / 78.00元,暂无,蒋勋
https://book.douban.com/subject/25804649/,https://img1.doubanio.com/view/subject/s/public/s27196358.jpg,无知的游历, ,7.5,2700人,陈丹青 / 广西师范大学出版社 / 2014-1 / 58.00元,从2009年到2011年，陈丹青应《华夏地理》之邀，每年赴一地，先后游历了土耳其、俄罗斯、德国和匈牙利四国，并写成长篇游记，极具个人特色地勾画出了彼时彼地的... ,陈丹青
https://book.douban.com/subject/26901177/,https://img1.doubanio.com/view/subject/s/public/s29164708.jpg,流动的盛宴, ,8.7,1172人,[美]欧内斯特·海明威 / 刘子超 / 中信出版集团 / 2016-11 / 49.80元,暂无,欧内斯特·海明威
https://book.douban.com/subject/35127736/,https://img1.doubanio.com/view/subject/s/public/s33689679.jpg,旅行的艺术, ,8.3,109人,[英] 阿兰·德波顿 / 南治国、彭俊豪、何世原 / 上海译文出版社 / 2020-8 / 58.00,暂无,阿兰·德波顿
https://book.douban.com/subject/20497794/,https://img1.doubanio.com/view/subject/s/public/s25573969.jpg,康巴情书,一本写给姑娘曲西的书,9.0,591人,杜冬 / 凤凰出版社 / 2013-3-1 / 29.80元,暂无,杜冬
https://book.douban.com/subject/22513484/,https://img9.doubanio.com/view/subject/s/public/s26099265.jpg,进入空气稀薄地带,登山者的圣经,8.8,1589人,[美]乔恩•克拉考尔(Jon Krakauer) / 张洪楣 / 浙江人民出版社 / 2013-4 / 45.90元,暂无,乔恩•克拉考尔
https://book.douban.com/subject/35637328/,https://img1.doubanio.com/view/subject/s/public/s34025807.jpg,DK人类的旅程, ,暂无,少于10人,[英]DK出版社 / 丁将 / 北京联合出版公司 / 2021-11-15 / 228,暂无,DK出版社
https://book.douban.com/subject/26782682/,https://img3.doubanio.com/view/subject/s/public/s28673560.jpg,世界之道, ,8.3,126人,[瑞士] 尼古拉·布维耶、[瑞士] 蒂埃里·维尔奈 (绘) / 治棋 / 生活·读书·新知三联书店 / 2016-4 / 46.00元,十六岁时，努力“为学习写作而讲述旅行经历”的尼古拉·布维耶就很清楚，他想要游历整个世界，去发现生活的艺术。一九五三至一九五四年间，从日内瓦到开伯尔山口，与画... ,尼古拉·布维耶&蒂埃里·维尔奈
https://book.douban.com/subject/10554464/,https://img9.doubanio.com/view/subject/s/public/s10389846.jpg,去他的巴西, ,8.2,2268人,胡续冬 / 南京大学出版社 / 2012-6-20 / 39.00元,暂无,胡续冬
https://book.douban.com/subject/6131589/,https://img1.doubanio.com/view/subject/s/public/s4739017.jpg,普罗旺斯的一年, ,8.6,3973人,[英]彼得•梅尔 / 王春 / 南海出版公司 / 2011-5 / 28.00元,暂无,彼得•梅尔
https://book.douban.com/subject/34984904/,https://img1.doubanio.com/view/subject/s/public/s33645678.jpg,穿越非洲两百年, ,8.4,1000人,郭建龙 / 天地出版社 / 2020-4 / 88,暂无,郭建龙
https://book.douban.com/subject/6558709/,https://img2.doubanio.com/view/subject/s/public/s27400941.jpg,万水千山走遍, ,8.6,8199人,三毛 / 北京十月文艺出版社 / 2011-7-1 / 24.00元,主要记录了她在中南美洲和祖国大陆的游历见闻和感受，作为读者，我们不妨跟随她的脚步，也做一次纸上的旅行。书中叙写了墨西哥之行、洪都拉斯之行、巴拿马之行等等，旅... ,三毛
https://book.douban.com/subject/35427835/,https://img9.doubanio.com/view/subject/s/public/s33904865.jpg,龙舌兰油,迷失墨西哥,8.4,103人,[英]休·汤姆森 / 范文豪 / 商务印书馆 / 2021-5 / 45.00,暂无,休·汤姆森
https://book.douban.com/subject/3905366/,https://img9.doubanio.com/view/subject/s/public/s3942275.jpg,迟到的间隔年, ,7.8,16545人,孙东纯 / 中信出版社 / 2009-9 / 26.00元,"20世纪的六七十年代,西方世界诞生了一批批青年人,他们抵抗社会既有的各种制度和观念,用公社式的和流浪的生活方式来表达他们对社会主流的不满.他们倡导和平非暴力... ",孙东纯
https://book.douban.com/subject/5290370/,https://img1.doubanio.com/view/subject/s/public/s4493088.jpg,禅的行囊, ,8.6,4122人,[美] 比尔·波特 / 叶南 / 南海出版公司 / 2010-10 / 32.00元,我们每个人都从自己生命的起点一路跋涉而来，途中难免患得患失，背上的行囊也一日重似一日，令我们无法看清前面的方向。在这场漫长的旅行之中，有些包袱一念之间便可放... ,比尔·波特
https://book.douban.com/subject/26974733/,https://img1.doubanio.com/view/subject/s/public/s29478939.jpg,帝国之眼,旅行书写与文化互化,8.6,223人,[美] 玛丽·路易斯·普拉特 / 方杰、方宸 / 译林出版社 / 2017-4-1 / 68.00元,这是一部跨学科的经典之作，在旅行书写研究以及（后）殖民批判领域具有开创性的意义。它深入探究了18世纪中叶以来，旅行书写在欧洲殖民主义扩张进程中的作用，以大量... ,玛丽·路易斯·普拉特
https://book.douban.com/subject/34897114/,https://img1.doubanio.com/view/subject/s/public/s33783677.jpg,丈量世界,500条经典铁路路线中的世界史,8.4,111人,[英] 萨拉 • 巴克斯特（Sarah Baxter）著 / 刘芳 / 低音 • 北京联合出版公司 / 2021-1 / 180.00元,古希腊和古罗马时代虽然确实存在铁路或车道的基本形式，尤其是约公元前600年迪欧科斯和科林斯地峡之间的轮船辙痕，但要花上几千年的时间，到19世纪初，人们才初次... ,萨拉 • 巴克斯特[Sarah Baxter]著
https://book.douban.com/subject/20381006/,https://img9.doubanio.com/view/subject/s/public/s24935776.jpg,希腊三部曲I 追逐阳光之岛（更新版）, ,9.2,558人,[英]  杰拉尔德•达雷尔（Gerald Durrell）著 / 唐嘉慧 / 浙江人民出版社 / 2012-11 / 38.90元,《追逐阳光之岛》是达雷尔“希腊三部曲”中的第一部，展现了在动植物种类浩繁的小岛上，年仅10岁的达雷尔以纯真的心、童稚的眼睛观察到的科孚岛上优美的自然风景、各... ,杰拉尔德•达雷尔[Gerald Durrell]著
https://book.douban.com/subject/35216722/,https://img1.doubanio.com/view/subject/s/public/s33731908.jpg,狗夫200天, ,8.1,895人,陈紫莲 / 后浪丨九州出版社 / 2020-9 / 42.00元,暂无,陈紫莲
https://book.douban.com/subject/35594228/,https://img1.doubanio.com/view/subject/s/public/s34022277.jpg,我在考古现场,丝绸之路考古十讲,7.9,29人,齐东方 / 中华书局 / 2021-8 / 58.00元,丝绸之路，是商业贸易之路，也是东西对话之路，是友好往来之路，更是文化交流融合之路。本书作者从西安、碎叶、撒马尔罕、布哈拉、伊斯坦布尔，带领大家重走丝绸之路，... ,齐东方
https://book.douban.com/subject/34808340/,https://img2.doubanio.com/view/subject/s/public/s33466401.jpg,东京老铺,乌尔巴诺维斯手绘作品集,8.8,1261人,[波兰] 乌尔巴诺维斯 / 李力丰 / 中信出版集团 / 2019-11 / 68.00元,《东京老铺》是《你的名字。》背景画师乌尔巴诺维斯的插画作品集。他游历东京近两千家老铺，从中选出有美学个性的五十家，用近百幅门面全景•细节分镜•店内透视图，手... ,乌尔巴诺维斯
https://book.douban.com/subject/26690392/,https://img9.doubanio.com/view/subject/s/public/s32265384.jpg,出发吧!和爸妈一起!, ,8.6,1015人,高木直子 / 香冰 / 浙江人民美术出版社 / 2015-12-20 / CNY 30.00,暂无,高木直子
https://book.douban.com/subject/34899173/,https://img9.doubanio.com/view/subject/s/public/s33529065.jpg,彼岸风景, ,6.7,63人,俞敏洪 / 湖南文艺出版社 / 2019-12 / 58.00,暂无,俞敏洪
https://book.douban.com/subject/3065232/,https://img1.doubanio.com/view/subject/s/public/s3077298.jpg,藏地白皮书, ,8.0,4174人,傅真、毛铭基 / 人民文学出版社 / 2008-04-01 / 22.00元,当21岁的傅真遇到铭基时，她是名校的大四女生，即将赴英伦留学，而他是沉默内敛的香港男生。他们不约而同地在“非典”时期揣着一本《藏地牛皮书》背着行囊来到西藏，... ,傅真&毛铭基
https://book.douban.com/subject/35637632/,https://img9.doubanio.com/view/subject/s/public/s34026065.jpg,穿越亚洲腹地（上卷）,向着拉萨漂流前行,9.3,62人,[瑞典] 斯文·赫定 / 林晓云 / 后浪丨广东旅游出版社 / 2021-11 / 110.00,暂无,斯文·赫定
https://book.douban.com/subject/26823153/,https://img3.doubanio.com/view/subject/s/public/s28888300.jpg,在一个陌生的房间, ,8.3,244人,[南非]达蒙·加尔格特（Damon Galgut） / 李安 / 中信出版集团 / 楚尘文化 / 2016-7 / 35.00元,暂无,达蒙·加尔格特
https://book.douban.com/subject/26369109/,https://img9.doubanio.com/view/subject/s/public/s29261945.jpg,歌之版图, ,8.5,85人,[英] 布鲁斯·查特文 / 杨建国译、柳闻雨校 / 生活·读书·新知三联书店 / 2017-1 / 39.00,暂无,布鲁斯·查特文
https://book.douban.com/subject/5409459/,https://img1.doubanio.com/view/subject/s/public/s29848507.jpg,摩托日记,拉丁美洲游记,8.0,1844人,(古巴)埃内斯托·切·格瓦拉 / 王绍祥 / 上海译文出版社 / 2012-5 / 35.00元,手记式的文字记录了1951年切·格瓦拉和朋友阿尔贝托·格拉纳多两度靠骑摩托车和在公路上拦车，在南美洲五国漫游的旅程，以及他的观察与思考。两位年轻人在旅程中体... ,埃内斯托·切·格瓦拉
https://book.douban.com/subject/35425160/,https://img3.doubanio.com/view/subject/s/public/s33869910.jpg,北美客, ,7.7,244人,刘群 / 湖南文艺出版社 / 2021-4 / 69.80元,2016年一个酷热的夏天，经过轻微缺氧的14小时飞行，在刺鼻的咖啡味、啤酒味、饭菜味，脚丫子的汗味，邻座吃完牛腩饭后“嗷”的一声对天打出的膻味中，我到达了华... ,刘群
https://book.douban.com/subject/34974775/,https://img2.doubanio.com/view/subject/s/public/s33613612.jpg,认识建筑, ,9.0,609人,[美] 罗伯特·麦卡特、[芬] 尤哈尼·帕拉斯玛 / 宋明波 / 后浪 | 湖南美术出版社 / 2020-6 / 198.00元,暂无,罗伯特·麦卡特&尤哈尼·帕拉斯玛
https://book.douban.com/subject/35179687/,https://img1.doubanio.com/view/subject/s/public/s33710108.jpg,陇关道, ,8.3,546人,胡成 / 商务印书馆 / 2020-8 / 52.00元,陇关道，陕西关中西越陇山以达甘肃陇东的千年古道，因汉置陇关于陇山而得名。由汉而唐，无数出塞的商旅、戍边的士卒，以至取经的和尚、联姻的公主，皆走此道西去，西去... ,胡成
https://book.douban.com/subject/30150181/,https://img9.doubanio.com/view/subject/s/public/s29697354.jpg,不上班也有錢,33歲開始Winnie散漫遊,7.4,607人,曾琬鈴 / 金尉股份有限公司 / 2016-12-22 / NT$360,暂无,曾琬鈴
https://book.douban.com/subject/1069660/,https://img2.doubanio.com/view/subject/s/public/s2302731.jpg,罗杰斯环球投资旅行, ,8.5,478人,吉姆・罗杰斯 / 胡凝等 / 江苏人民出版社 / 1998-4 / 23.00元,1990年，罗杰斯与女友用22个月的时间，完成了骑摩托车环球旅行，这在世界包括中国曾引起众人的注目和极大的轰动。他用一个西方金融家敏锐的眼光，洞察了世界各地... ,吉姆・罗杰斯
https://book.douban.com/subject/6852200/,https://img9.doubanio.com/view/subject/s/public/s32265786.jpg,一个人暖呼呼, ,8.2,2347人,(日)高木直子 / 洪俞君 / 江西科学技术出版社 / 2011-10-1 / 28.00元,《一个人暖呼呼》一如高木直子旅行系列风格，主要描绘了一个人，坐着火车、看着美景、吃着美食，一路泡温泉的旅行。《一个人暖呼呼》讲述了各种特色的日本温泉——超便... ,高木直子
https://book.douban.com/subject/35664498/,https://img2.doubanio.com/view/subject/s/public/s34065352.jpg,萨哈林旅行记, ,8.9,14人,[俄] 契诃夫 / 刁绍华、姜长斌 / 上海人民出版社 / 2021-12-1,暂无,契诃夫
https://book.douban.com/subject/35401644/,https://img2.doubanio.com/view/subject/s/public/s33855083.jpg,三十几岁，财务自由, ,6.3,195人,曾琬铃 / 中信出版社 / 2021-4-1 / 65,暂无,曾琬铃
https://book.douban.com/subject/11636749/,https://img2.doubanio.com/view/subject/s/public/s22696841.jpg,洛阳, ,8.4,10人,倪锡英 / 南京出版社 / 2012-8 / 28.00元,本书详述洛阳沿革、形势、交通、名胜、古迹、人事片段、生活印象等，处处以兴趣为主题，写述力求生动记载务使具体；且各地均经著者亲自游历，故对于各地之记述．极为翔... ,倪锡英
